OBJECTID,Codigo,Texto,Cod_Prov,Cod_CCAA,TotalParoRegistrado,PAD_1C02,PAD_1_COD_PROV,PAD_1_COD_CCAA,Shape__Area,Shape__Length
15388,46195,Piles,46,10,173,2712,,,6523759.33522797,10923.5376189334
15389,46196,Pinet,46,10,11,159,,,19704568.7153778,21596.1333258987
15390,46197,Polinyà de Xúquer,46,10,164,2484,,,15289908.9176941,27352.6297060536
15391,46198,Potries,46,10,68,1013,,,5081016.46009827,12876.0433328442
15392,46199,"Pobla de Farnals, la",46,10,514,7747,,,6069933.74676514,20057.7697668492
15393,46200,"Pobla del Duc, la",46,10,93,2589,,,31204236.3890228,34321.1519930902
15394,46201,Puebla de San Miguel,46,10,2,62,,,108649809.706543,45257.2881674596
15395,46202,"Pobla de Vallbona, la",46,10,1882,23684,,,55881424.3322144,43150.3936592383
15396,46203,"Pobla Llarga, la",46,10,244,4493,,,16776989.8650818,27730.6544747967
15397,46204,"Puig de Santa Maria, el",46,10,589,8618,,,45237387.6833954,35267.3858554835
15398,46205,Puçol,46,10,1318,19531,,,30555862.2333527,25851.9898624094
15399,46206,Quesa,46,10,54,673,,,121658977.970795,87672.7096888013
15400,46207,Rafelbunyol,46,10,661,8870,,,7050709.36523438,15812.1153766626
15401,46208,Rafelcofer,46,10,93,1375,,,3365336.78639221,8285.33358618408
15402,46209,Rafelguaraf,46,10,130,2394,,,26995074.2097321,37373.1810276732
15403,46210,Ráfol de Salem,46,10,22,425,,,7144590.08816528,16080.7895472633
15404,46211,Real de Gandía,46,10,175,2363,,,10053274.7362595,14709.6345992213
15405,46212,Real,46,10,151,2184,,,30636673.0643005,28997.0491834953
15406,46213,Requena,46,10,1442,20320,,,1366856792.24307,185157.583036177
15407,46214,Riba-roja de Túria,46,10,1767,21626,,,96713099.3024597,56434.0990925564
15408,46215,Riola,46,10,137,1785,,,9317153.17826843,18892.924096603
15409,46216,Rocafort,46,10,406,7004,,,3949038.39237976,12931.874555745
15410,46217,Rotglà i Corberà,46,10,63,1108,,,10435405.9308472,33429.2195452498
15411,46218,Rótova,46,10,59,1259,,,12467594.0335999,16495.7137855668
15412,46219,Rugat,46,10,4,158,,,5081443.38258362,14225.6717299331
15413,46220,Sagunto/Sagunt,46,10,5655,65278,,,224099513.540825,137652.678066446
15414,46221,Salem,46,10,35,437,,,14208109.3124847,17165.3047574147
15415,46222,Sant Joanet,46,10,33,484,,,3086076.04896545,8670.1719422174
15416,46223,Sedaví,46,10,943,10179,,,3038454.03915405,11376.7317596882
15417,46224,Segart,46,10,6,158,,,11230373.3526459,14001.1728078308
15418,46225,Sellent,46,10,18,376,,,23243928.8199158,21720.4992711607
15419,46226,Sempere,46,10,1,41,,,6328666.71754456,15597.1202593129
15420,46227,Senyera,46,10,59,1149,,,3373331.35964966,8514.62725285349
15421,46228,Serra,46,10,253,3068,,,96862754.54216,45139.3603181942
15422,46229,Siete Aguas,46,10,82,1196,,,185905234.027252,56498.815090209
15423,46230,Silla,46,10,1825,18440,,,41903620.4949799,30566.3593657494
15424,46231,Simat de la Valldigna,46,10,184,3297,,,63883853.883316,43410.0083394379
15425,46232,Sinarcas,46,10,78,1147,,,173527428.22522,60135.5118560586
15426,46233,Sollana,46,10,296,4886,,,65563800.1660461,46088.7154025721
15427,46234,Sot de Chera,46,10,29,370,,,57337697.9470215,35947.2246670044
15428,46235,Sueca,46,10,2279,27598,,,154597541.294731,68725.9800270834
15429,46236,Sumacàrcer,46,10,63,1141,,,33391224.0266418,30249.3614714536
15430,46237,Tavernes Blanques,46,10,872,9095,,,1233348.86569214,4837.68097243519
15431,46238,Tavernes de la Valldigna,46,10,1305,17336,,,81967582.0389328,40655.8808920525
15432,46239,Teresa de Cofrentes,46,10,32,631,,,184299487.588776,61223.4324436651
15433,46240,Terrateig,46,10,10,284,,,10441838.8406372,17305.0175425657
15434,46241,Titaguas,46,10,33,450,,,107441925.256531,53582.7750255482
15435,46242,Torrebaja,46,10,17,412,,,8071645.65228271,20701.5772579606
15436,46243,Torrella,46,10,16,145,,,1939562.75085449,19574.258537614
15437,46244,Torrent,46,10,8251,80630,,,116235482.748734,54847.019966092
15438,46245,Torres Torres,46,10,32,641,,,19930374.343811,33126.252419982
15439,46246,Tous,46,10,93,1268,,,212562378.537231,82025.6018899447
15440,46247,Tuéjar,46,10,84,1147,,,206833963.049744,68042.9507384521
15441,46248,Turís,46,10,449,6627,,,134876992.057343,53791.0602101839
15442,46249,Utiel,46,10,684,11601,,,399701814.825928,84177.26262502
15443,46250,Valencia,46,10,62898,787808,,,228650811.9702,198405.454403506
15444,46251,Vallada,46,10,314,3093,,,101746741.396759,46973.3751409773
15445,46252,Vallanca,46,10,1,120,,,96733160.8518066,48149.9581995488
15446,46253,Vallés,46,10,14,153,,,2040472.30053711,18586.09675073
15447,46254,Venta del Moro,46,10,49,1277,,,457800329.283752,146597.381327711
15448,46255,Vilallonga/Villalonga,46,10,328,4371,,,71573384.4386368,41341.5998285678
15449,46256,Vilamarxant,46,10,853,9376,,,119746899.645264,47537.0210300297
15450,46257,Villanueva de Castellón,46,10,322,7209,,,33751695.0918121,31788.6142841336
15451,46258,Villar del Arzobispo,46,10,234,3542,,,68843938.4134521,37752.7096925052
15452,46259,Villargordo del Cabriel,46,10,23,612,,,120536251.438354,47324.8715674862
15453,46260,Vinalesa,46,10,223,3345,,,2573862.56622314,8604.96987860846
15454,46261,Yátova,46,10,177,2080,,,201416688.619843,64886.9309344142
15455,46262,"Yesa, La",46,10,13,234,,,144054094.927551,59105.9097453586
15456,46263,Zarra,46,10,23,381,,,82671198.8112793,46095.1462057347
15457,46902,Gátova,46,10,42,398,,,51529343.5314636,41387.8928893822
15458,46903,San Antonio de Benagéber,46,10,428,8755,,,13414384.8323059,21068.7401368655
15459,46904,Benicull de Xúquer,46,10,89,970,,,5837366.42707825,10723.6577531723
15460,47001,Adalia,47,07,1,59,,,29143575.690918,24215.1362603952
15461,47002,Aguasal,47,07,1,24,,,47909647.9345703,36950.3319284091
15462,47003,Aguilar de Campos,47,07,9,256,,,90239183.2873535,43433.9717547761
15463,47004,Alaejos,47,07,108,1389,,,181848540.374023,62007.0627931244
15464,47005,Alcazarén,47,07,49,647,,,85365238.9104004,44796.2725028393
15465,47006,Aldea de San Miguel,47,07,16,232,,,35490855.7236328,28513.9837013255
15466,47007,Aldeamayor de San Martín,47,07,268,5292,,,95685313.1845703,45844.753417356
15467,47008,Almenara de Adaja,47,07,1,25,,,30346873.4289551,23698.4483660743
15468,47009,Amusquillo,47,07,3,110,,,28605225.0317383,29291.2105248966
15469,47010,Arroyo de la Encomienda,47,07,1006,19421,,,20983613.8898926,20554.5622460969
15470,47011,Ataquines,47,07,25,572,,,75284858.4680176,49351.2194988258
15471,47012,Bahabón,47,07,4,112,,,36925026.2854004,27944.6865222591
15472,47013,Barcial de la Loma,47,07,3,99,,,49079125.9145508,32043.9471194169
15473,47014,Barruelo del Valle,47,07,5,62,,,23251052.5227051,23519.9532967164
15474,47015,Becilla de Valderaduey,47,07,12,230,,,69498438.9511719,37878.8389241304
15475,47016,Benafarces,47,07,3,71,,,29629375.6501465,26241.4451277434
15476,47017,Bercero,47,07,9,211,,,73944075.7541504,53906.9091250303
15477,47018,Berceruelo,47,07,2,37,,,24944362.9609375,23046.464793531
15478,47019,Berrueces,47,07,3,93,,,28680299.9562988,25774.7378603392
15479,47020,Bobadilla del Campo,47,07,13,304,,,57783291.6787109,32098.0510528381
15480,47021,Bocigas,47,07,3,84,,,28882342.2651367,23079.2903675458
15481,47022,Bocos de Duero,47,07,0,60,,,11102005.550293,23164.2400744824
15482,47023,Boecillo,47,07,161,4104,,,43085284.6933594,33548.849170442
15483,47024,Bolaños de Campos,47,07,4,334,,,54228473.682373,32575.4363634668
15484,47025,Brahojos de Medina,47,07,7,124,,,48551746.0087891,31985.0062334022
15485,47026,Bustillo de Chaves,47,07,3,72,,,39865337.7180176,25845.1433803826
15486,47027,Cabezón de Pisuerga,47,07,282,3678,,,81543875.9101563,44610.3031737309
15487,47028,Cabezón de Valderaduey,47,07,3,37,,,18757656.6455078,19267.846936262
15488,47029,Cabreros del Monte,47,07,9,66,,,50641499.9438477,30682.4798305364
15489,47030,Campaspero,47,07,41,1114,,,83476571.744873,41637.9602820987
15490,47031,"Campillo, El",47,07,9,225,,,58086962.3027344,36921.2084060322
15491,47032,Camporredondo,47,07,1,161,,,31125943.7165527,27169.4353688234
15492,47033,Canalejas de Peñafiel,47,07,9,224,,,57290674.4938965,37813.4557192939
15493,47034,Canillas de Esgueva,47,07,1,75,,,42303494.6071777,30619.6620701471
15494,47035,Carpio,47,07,90,1022,,,99896615.3037109,61552.8389895725
15495,47036,Casasola de Arión,47,07,19,249,,,49591318.125,34983.2006262617
15496,47037,Castrejón de Trabancos,47,07,8,178,,,53463065.385498,32804.8471131301
15497,47038,Castrillo de Duero,47,07,5,119,,,46161245.6679688,36713.8682968192
15498,47039,Castrillo-Tejeriego,47,07,9,184,,,64472015.2414551,40289.0089322547
15499,47040,Castrobol,47,07,3,66,,,30713816.0495605,26561.6759504469
15500,47041,Castrodeza,47,07,3,158,,,28619209.8850098,27379.6055762585
15501,47042,Castromembibre,47,07,2,58,,,30223415.9116211,25908.5070845487
15502,47043,Castromonte,47,07,15,315,,,156476467.9375,69227.2356423381
15503,47044,Castronuevo de Esgueva,47,07,25,385,,,52387798.4946289,34080.4254259803
15504,47045,Castronuño,47,07,78,871,,,221354562.19873,67363.4090716089
15505,47046,Castroponce,47,07,5,145,,,45230409.4338379,29916.2265037428
15506,47047,Castroverde de Cerrato,47,07,2,230,,,58356343.1638184,51084.1742465891
15507,47048,Ceinos de Campos,47,07,8,228,,,65502498.9921875,35640.5125426475
15508,47049,Cervillego de la Cruz,47,07,10,94,,,37694720.300293,26119.5419317714
15509,47050,Cigales,47,07,388,5067,,,109994638.673096,51404.3439549534
15510,47051,Ciguñuela,47,07,20,385,,,54415025.8486328,33548.8823583584
15511,47052,Cistérniga,47,07,555,8984,,,56821297.604248,37422.5185573532
15512,47053,Cogeces de Íscar,47,07,3,139,,,24129147.8452148,22925.3045434353
15513,47054,Cogeces del Monte,47,07,16,703,,,131323703.461914,66957.9842914576
15514,47055,Corcos,47,07,14,203,,,76422272.4455566,63483.7623489387
15515,47056,Corrales de Duero,47,07,3,98,,,31913157.7036133,36918.7556391789
15516,47057,Cubillas de Santa Marta,47,07,28,295,,,42425192.7895508,34472.5923548978
15517,47058,Cuenca de Campos,47,07,14,227,,,86864123.3745117,37122.0318447358
15518,47059,Curiel de Duero,47,07,13,129,,,34056283.8359375,47596.8458646966
15519,47060,Encinas de Esgueva,47,07,10,272,,,55483899.2438965,39232.5336783662
15520,47061,Esguevillas de Esgueva,47,07,8,272,,,74666565.5187988,40491.9226537806
15521,47062,Fombellida,47,07,1,174,,,64973644.3654785,50923.4950565877
15522,47063,Fompedraza,47,07,6,107,,,29269355.3317871,24904.4587580199
15523,47064,Fontihoyuelo,47,07,1,34,,,30894355.9396973,22709.0653855791
15524,47065,Fresno el Viejo,47,07,110,927,,,113902501.775146,55260.6320766129
15525,47066,Fuensaldaña,47,07,91,1607,,,45133518.8569336,37083.7674023109
15526,47067,Fuente el Sol,47,07,9,168,,,36997746.1853027,32078.1756810344
15527,47068,Fuente-Olmedo,47,07,4,35,,,24094907.0388184,21324.3452833691
15528,47069,Gallegos de Hornija,47,07,2,134,,,20076204.3220215,24406.4935841624
15529,47070,Gatón de Campos,47,07,2,34,,,37214213.8942871,26594.1653022259
15530,47071,Geria,47,07,40,508,,,32513501.4367676,28983.4774082591
15531,47073,Herrín de Campos,47,07,4,130,,,53636584.3352051,33833.0957859904
15532,47074,Hornillos de Eresma,47,07,5,163,,,61707962.2924805,37904.8944347375
15533,47075,Íscar,47,07,518,6420,,,107484105.600342,58962.3997627405
15534,47076,Laguna de Duero,47,07,1710,22691,,,52130437.144043,35629.7897725496
15535,47077,Langayo,47,07,3,258,,,86449447.2460938,47582.9544770881
15536,47078,Lomoviejo,47,07,12,178,,,48679965.7585449,39541.6287470427
15537,47079,Llano de Olmedo,47,07,3,62,,,26966906.0195313,22964.1372146329
15538,47080,Manzanillo,47,07,9,50,,,33672007.4731445,33461.4154342034
15539,47081,Marzales,47,07,5,48,,,22661393.3496094,25416.6321764595
15540,47082,Matapozuelos,47,07,54,1055,,,89877500.4047852,45038.1195728908
15541,47083,Matilla de los Caños,47,07,8,106,,,21990307.1086426,22535.5084668581
15542,47084,Mayorga,47,07,91,1618,,,274375914.439697,137258.258610819
15543,47085,Medina del Campo,47,07,2213,20679,,,271813516.694336,99808.2306956841
15544,47086,Medina de Rioseco,47,07,365,4770,,,207860723.74292,113131.206797809
15545,47087,Megeces,47,07,13,431,,,33895724.9641113,25728.263994269
15546,47088,Melgar de Abajo,47,07,3,102,,,42048658.4938965,29940.5735343763
15547,47089,Melgar de Arriba,47,07,6,166,,,64034962.5148926,37966.5060685934
15548,47090,Mojados,47,07,165,3243,,,82316992.8371582,45239.7022607261
15549,47091,Monasterio de Vega,47,07,3,86,,,54655467.8876953,40546.4625386403
15550,47092,Montealegre de Campos,47,07,6,120,,,61344465.967041,39879.385170851
15551,47093,Montemayor de Pililla,47,07,53,896,,,106304814.453369,45745.0898037742
15552,47094,Moral de la Reina,47,07,13,169,,,76953871.7197266,46028.7580838943
15553,47095,Moraleja de las Panaderas,47,07,0,41,,,27106874.1948242,23315.8037715253
15554,47096,Morales de Campos,47,07,8,140,,,28652553.9626465,22278.6843208976
15555,47097,Mota del Marqués,47,07,22,373,,,56135525.6115723,57343.4205206615
15556,47098,Mucientes,47,07,38,681,,,114786274.065918,45274.9413045262
15557,47099,"Mudarra, La",47,07,3,161,,,34316898.3977051,29395.3708262844
15558,47100,Muriel,47,07,6,140,,,39719390.5307617,28144.0844562188
15559,47101,Nava del Rey,47,07,158,2074,,,224061486.133301,88403.9359604681
15560,47102,Nueva Villa de las Torres,47,07,11,301,,,63430399.1689453,35487.0111483525
15561,47103,Olivares de Duero,47,07,21,308,,,52577421.2746582,39115.2886301711
15562,47104,Olmedo,47,07,231,3666,,,229322209.483398,119456.271109593
15563,47105,Olmos de Esgueva,47,07,10,211,,,44582475.0283203,28926.2684230336
15564,47106,Olmos de Peñafiel,47,07,1,60,,,28820875.409668,33791.1166226181
15565,47109,Palazuelo de Vedija,47,07,10,205,,,58218806.3508301,35941.2198288575
15566,47110,"Parrilla, La",47,07,40,493,,,79993409.3901367,37889.2651563873
15567,47111,"Pedraja de Portillo, La",47,07,66,1123,,,101205866.842529,47452.1254880396
15568,47112,Pedrajas de San Esteban,47,07,247,3342,,,54553174.1474609,29495.8348741992
15569,47113,Pedrosa del Rey,47,07,1,193,,,92735914.3447266,50963.2469256198
15570,47114,Peñafiel,47,07,445,5201,,,136230407.878418,68319.8127318366
15571,47115,Peñaflor de Hornija,47,07,15,305,,,118951213.043701,50605.0826096142
15572,47116,Pesquera de Duero,47,07,14,466,,,100163166.322998,60088.9162777168
15573,47117,Piña de Esgueva,47,07,12,341,,,53834855.6333008,30473.4742398834
15574,47118,Piñel de Abajo,47,07,1,183,,,38171100.4182129,34716.4204122728
15575,47119,Piñel de Arriba,47,07,2,100,,,42046150.0820313,34561.6554064765
15576,47121,Pollos,47,07,34,595,,,89985495.53125,59246.6653685921
15577,47122,Portillo,47,07,101,2435,,,114872224.730957,60797.6940090769
15578,47123,Pozal de Gallinas,47,07,26,549,,,62293848.208252,34705.4348194293
15579,47124,Pozaldez,47,07,33,492,,,49697621.5888672,32309.9432501709
15580,47125,Pozuelo de la Orden,47,07,1,57,,,36880638.2409668,28134.0568183791
15581,47126,Puras,47,07,1,50,,,19147867.6899414,23660.7570437711
15582,47127,Quintanilla de Arriba,47,07,6,155,,,50262712.7346191,38773.8545683921
15583,47128,Quintanilla del Molar,47,07,3,63,,,26431901.1694336,21577.3413362313
15584,47129,Quintanilla de Onésimo,47,07,43,1055,,,98736911.7797852,61859.7303069884
15585,47130,Quintanilla de Trigueros,47,07,5,101,,,58131901.5686035,36928.8949166071
15586,47131,Rábano,47,07,5,184,,,49374999.0483398,36693.5042817439
15587,47132,Ramiro,47,07,1,49,,,37512338.4807129,26995.1355914633
15588,47133,Renedo de Esgueva,47,07,181,3724,,,52149396.065918,34182.8543046057
15589,47134,Roales de Campos,47,07,3,163,,,41179285.3188477,41078.4808719633
15590,47135,Robladillo,47,07,1,94,,,15835131.7832031,22120.4657657035
15591,47137,Roturas,47,07,0,31,,,20614315.5187988,27160.6528674849
15592,47138,Rubí de Bracamonte,47,07,21,247,,,45262119.4187012,36211.2271045278
15593,47139,Rueda,47,07,98,1300,,,161028294.197754,53796.5822687293
15594,47140,Saelices de Mayorga,47,07,4,119,,,28871171.6674805,23499.4447695709
15595,47141,Salvador de Zapardiel,47,07,6,135,,,46448929.1306152,42903.1959143318
15596,47142,San Cebrián de Mazote,47,07,9,147,,,63693656.9243164,36370.2574409294
15597,47143,San Llorente,47,07,1,120,,,44682445.376709,38114.5383386079
15598,47144,San Martín de Valvení,47,07,7,85,,,104669956.461914,45610.8788037449
15599,47145,San Miguel del Arroyo,47,07,37,677,,,98868344.4016113,53924.2462830201
15600,47146,San Miguel del Pino,47,07,25,331,,,13291963.220459,15235.6393846679
15601,47147,San Pablo de la Moraleja,47,07,6,117,,,43973467.7294922,32271.4885047823
15602,47148,San Pedro de Latarce,47,07,13,510,,,79716613.8491211,42116.4460104078
15603,47149,San Pelayo,47,07,2,54,,,19174616.6281738,21117.6360196808
15604,47150,San Román de Hornija,47,07,10,327,,,74451480.4309082,40640.7049922506
15605,47151,San Salvador,47,07,1,31,,,19067156.4946289,24873.336383208
15606,47152,Santa Eufemia del Arroyo,47,07,4,86,,,45155401.6704102,28187.139947935
15607,47153,Santervás de Campos,47,07,4,121,,,98592429.5939941,56909.3343097729
15608,47154,Santibáñez de Valcorba,47,07,5,162,,,43200859.3061523,37241.2663734095
15609,47155,Santovenia de Pisuerga,47,07,328,4298,,,24838747.201416,24760.9827661928
15610,47156,San Vicente del Palacio,47,07,12,177,,,67046817.635498,45859.4822435765
15611,47157,Sardón de Duero,47,07,35,597,,,35214055.6975098,30667.6617868322
15612,47158,"Seca, La",47,07,60,1091,,,117349971.376709,53004.1543267361
15613,47159,Serrada,47,07,52,1127,,,43110039.7382813,34978.7192727121
15614,47160,Siete Iglesias de Trabancos,47,07,28,456,,,108862750.995605,48970.497017433
15615,47161,Simancas,47,07,256,5214,,,76177946.6491699,45282.960683429
15616,47162,Tamariz de Campos,47,07,3,57,,,68414107.5559082,42431.665094146
15617,47163,Tiedra,47,07,12,297,,,84807365.2619629,43975.9552097353
15618,47164,Tordehumos,47,07,28,441,,,110807497.44165,55613.3148082297
15619,47165,Tordesillas,47,07,821,8858,,,252796365.204834,127566.401642301
15620,47166,Torrecilla de la Abadesa,47,07,17,280,,,48754033.3547363,42150.5929291565
15621,47167,Torrecilla de la Orden,47,07,19,261,,,105919302.298584,63238.6166150767
15622,47168,Torrecilla de la Torre,47,07,0,30,,,13060261.8815918,18250.2262534712
15623,47169,Torre de Esgueva,47,07,9,72,,,42483073.6843262,55147.849632521
15624,47170,Torre de Peñafiel,47,07,0,41,,,53878381.7858887,56726.3849880146
15625,47171,Torrelobatón,47,07,19,433,,,118491514.098877,88753.1799178495
15626,47172,Torrescárcela,47,07,6,160,,,90512882.5571289,50668.5320663746
15627,47173,Traspinedo,47,07,71,1090,,,47048003.8862305,30874.975960523
15628,47174,Trigueros del Valle,47,07,26,296,,,68126468.2175293,50911.6840039405
15629,47175,Tudela de Duero,47,07,683,8551,,,108273193.415283,66052.9621577292
15630,47176,"Unión de Campos, La",47,07,4,254,,,65396650.9589844,35058.1588999418
15631,47177,Urones de Castroponce,47,07,3,109,,,34062954.0664063,26233.9536514356
15632,47178,Urueña,47,07,4,192,,,79186183.0725098,42087.6790371507
15633,47179,Valbuena de Duero,47,07,21,475,,,83509706.7636719,73520.9443357752
15634,47180,Valdearcos de la Vega,47,07,2,71,,,26260874.8903809,28933.1083226619
15635,47181,Valdenebro de los Valles,47,07,8,208,,,75865971.1479492,41181.1923451502
15636,47182,Valdestillas,47,07,123,1665,,,64703802.3066406,34415.796414503
